Year,WinOrLose,Type,Key,Item
1981,Nominees,"Music (Original Song)","The Competition","People Alone in "The Competition" Music by Lalo Schifrin; Lyric by Wilbur Jennings"
1981,Winner,"Best Picture","Ordinary People","Ronald L. Schwary, Producer"
1981,Nominees,"Best Picture","Coal Miner's Daughter","Bernard Schwartz, Producer"
1981,Nominees,"Best Picture","The Elephant Man","Jonathan Sanger, Producer"
1981,Nominees,"Best Picture","Raging Bull","Irwin Winkler and Robert Chartoff, Producers"
1981,Nominees,"Best Picture","Tess","Claude Berri, Producer; Timothy Burrill, Co-Producer"
1981,Winner,"Short Film (Animated)","The Fly","Ferenc Rofusz, Producer"
1981,Nominees,"Short Film (Animated)","All Nothing","Frédéric Back, Producer"
1981,Nominees,"Short Film (Animated)","History Of The World In Three Minutes Flat","Michael Mills, Producer"
1981,Winner,"Short Film (Dramatic Live Action)","The Dollar Bottom","Lloyd Phillips, Producer"
1981,Nominees,"Short Film (Dramatic Live Action)","Fall Line","Bob Carmichael and Greg Lowe, Producers"
1981,Nominees,"Short Film (Dramatic Live Action)","A Jury Of Her Peers","Sally Heckel, Producer"
1981,Winner,"Sound","The Empire Strikes Back","Bill Varney, Steve Maslow, Gregg Landaker, Peter Sutton"
1981,Nominees,"Sound","Altered States","Arthur Piantadosi, Les Fresholtz, Michael Minkler, Willie D. Burton"
1981,Nominees,"Sound","Coal Miner's Daughter","Richard Portman, Roger Heman, Jim Alexander"
1981,Nominees,"Sound","Fame","Michael J. Kohut, Aaron Rochin, Jay M. Harding, Chris Newman"
1981,Nominees,"Sound","Raging Bull","Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz"
1981,Winner,"Special Achievement Award (Visual Effects)","The Empire Strikes Back","Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson"
1981,Winner,"Writing (Screenplay Based On Material From Another Medium)","Ordinary People","Alvin Sargent"
1981,Nominees,"Writing (Screenplay Based On Material From Another Medium)","Breaker Morant","Jonathan Hardy, David Stevens, Bruce Beresford"
1981,Nominees,"Writing (Screenplay Based On Material From Another Medium)","Coal Miner's Daughter","Tom Rickman"
1981,Nominees,"Writing (Screenplay Based On Material From Another Medium)","The Elephant Man","Christopher DeVore, Eric Bergren, David Lynch"
1981,Nominees,"Writing (Screenplay Based On Material From Another Medium)","The Stunt Man","Screenplay by Lawrence B. Marcus; Adaptation by Richard Rush"
1981,Winner,"Writing (Screenplay Written Directly For The Screen)","Melvin And Howard","Bo Goldman"
1981,Nominees,"Writing (Screenplay Written Directly For The Screen)","Brubaker","Screenplay by W. D. Richter; Story by W. D. Richter, Arthur Ross"
1981,Nominees,"Writing (Screenplay Written Directly For The Screen)","Fame","Christopher Gore"
1981,Nominees,"Writing (Screenplay Written Directly For The Screen)","Mon Oncle D'amerique","Jean Gruault"
1981,Nominees,"Writing (Screenplay Written Directly For The Screen)","Private Benjamin","Nancy Meyers, Charles Shyer, Harvey Miller"
1982,Winner,"Actor In A Leading Role","Henry Fonda","On Golden Pond"
1982,Nominees,"Actor In A Leading Role","Warren Beatty","Reds"
1982,Nominees,"Actor In A Leading Role","Burt Lancaster","Atlantic City"
1982,Nominees,"Actor In A Leading Role","Dudley Moore","Arthur"
1982,Nominees,"Actor In A Leading Role","Paul Newman","Absence of Malice"
1982,Winner,"Actor In A Supporting Role","John Gielgud","Arthur"
1982,Nominees,"Actor In A Supporting Role","James Coco","Only When I Laugh"
1982,Nominees,"Actor In A Supporting Role","Ian Holm","Chariots of Fire"
1982,Nominees,"Actor In A Supporting Role","Jack Nicholson","Reds"
1982,Nominees,"Actor In A Supporting Role","Howard E. Rollins, Jr.","Ragtime"
1982,Winner,"Actress In A Leading Role","Katharine Hepburn","On Golden Pond"
1982,Nominees,"Actress In A Leading Role","Diane Keaton","Reds"
1982,Nominees,"Actress In A Leading Role","Marsha Mason","Only When I Laugh"
1982,Nominees,"Actress In A Leading Role","Susan Sarandon","Atlantic City"
1982,Nominees,"Actress In A Leading Role","Meryl Streep","The French Lieutenant's Woman"
1982,Winner,"Actress In A Supporting Role","Maureen Stapleton","Reds"
1982,Nominees,"Actress In A Supporting Role","Melinda Dillon","Absence of Malice"
1982,Nominees,"Actress In A Supporting Role","Jane Fonda","On Golden Pond"
1982,Nominees,"Actress In A Supporting Role","Joan Hackett","Only When I Laugh"
1982,Nominees,"Actress In A Supporting Role","Elizabeth Mcgovern","Ragtime"
1982,Winner,"Art Direction","Raiders Of The Lost Ark","Art Direction: Norman Reynolds, Leslie Dilley; Set Decoration: Michael Ford"
1982,Nominees,"Art Direction","The French Lieutenant's Woman","Art Direction: Assheton Gorton; Set Decoration: Ann Mollo"
1982,Nominees,"Art Direction","Heaven's Gate","Art Direction: Tambi Larsen; Set Decoration: Jim Berkey"
1982,Nominees,"Art Direction","Ragtime","Art Direction: John Graysmark, Patrizia Von Brandenstein, Anthony Reading; Set Decoration: George de Titta, Sr., George de Titta, Jr., Peter Howitt"
1982,Nominees,"Art Direction","Reds","Art Direction: Richard Sylbert; Set Decoration: Michael Seirton"
1982,Winner,"Cinematography","Reds","Vittorio Storaro"
1982,Nominees,"Cinematography","Excalibur","Alex Thomson"
1982,Nominees,"Cinematography","On Golden Pond","Billy Williams"
1982,Nominees,"Cinematography","Ragtime","Miroslav Ondricek"
1982,Nominees,"Cinematography","Raiders Of The Lost Ark","Douglas Slocombe"
1982,Winner,"Costume Design","Chariots Of Fire","Milena Canonero"
1982,Nominees,"Costume Design","The French Lieutenant's Woman","Tom Rand"
1982,Nominees,"Costume Design","Pennies From Heaven","Bob Mackie"
1982,Nominees,"Costume Design","Ragtime","Anna Hill Johnstone"
1982,Nominees,"Costume Design","Reds","Shirley Russell"
1982,Winner,"Directing","Reds","Warren Beatty"
1982,Nominees,"Directing","Atlantic City","Louis Malle"
1982,Nominees,"Directing","Chariots Of Fire","Hugh Hudson"
1982,Nominees,"Directing","On Golden Pond","Mark Rydell"
1982,Nominees,"Directing","Raiders Of The Lost Ark","Steven Spielberg"
1982,Winner,"Documentary (Feature)","Genocide","Arnold Schwartzman and Rabbi Marvin Hier, Producers"
1982,Nominees,"Documentary (Feature)","Against Wind And Tide: A Cuban Odyssey","Suzanne Bauman, Paul Neshamkin and Jim Burroughs, Producers"
1982,Nominees,"Documentary (Feature)","Brooklyn Bridge","Ken Burns, Producer"
1982,Nominees,"Documentary (Feature)","Eight Minutes To Midnight: A Portrait Of Dr. Helen Caldicott","Mary Benjamin, Susanne Simpson and Boyd Estus, Producers"
1982,Nominees,"Documentary (Feature)","El Salvador: Another Vietnam","Glenn Silber and Tete Vasconcellos, Producers"
1982,Winner,"Documentary (Short Subject)","Close Harmony","Nigel Noble, Producer"
1982,Nominees,"Documentary (Short Subject)","Americas In Transition","Obie Benz, Producer"
1982,Nominees,"Documentary (Short Subject)","Journey For Survival","Dick Young, Producer"
1982,Nominees,"Documentary (Short Subject)","See What I Say","Linda Chapman, Pam LeBlanc and Freddi Stevens, Producers"
1982,Nominees,"Documentary (Short Subject)","Urge To Build","Roland Hallé and John Hoover, Producers"
1982,Winner,"Film Editing","Raiders Of The Lost Ark","Michael Kahn"
1982,Nominees,"Film Editing","Chariots Of Fire","Terry Rawlings"
1982,Nominees,"Film Editing","The French Lieutenant's Woman","John Bloom"
1982,Nominees,"Film Editing","On Golden Pond","Robert L. Wolfe"
1982,Nominees,"Film Editing","Reds","Dede Allen, Craig McKay"
1982,Winner,"Foreign Language Film","Mephisto","Hungary"
1982,Nominees,"Foreign Language Film","The Boat Is Full","Switzerland"
1982,Nominees,"Foreign Language Film","Man Of Iron","Poland"
1982,Nominees,"Foreign Language Film","Muddy River","Japan"
1982,Nominees,"Foreign Language Film","Three Brothers","Italy"
1982,Winner,"Irving G. Thalberg Memorial Award","","Albert R. Broccoli"
1982,Winner,"Jean Hersholt Humanitarian Award","","Danny Kaye"
1982,Winner,"Makeup","An American Werewolf In London","Rick Baker"
1982,Nominees,"Makeup","Heartbeeps","Stan Winston"
1982,Winner,"Music (Original Score)","Chariots Of Fire","Vangelis"
1982,Nominees,"Music (Original Score)","Dragonslayer","Alex North"
1982,Nominees,"Music (Original Score)","On Golden Pond","Dave Grusin"
1982,Nominees,"Music (Original Score)","Ragtime","Randy Newman"
1982,Nominees,"Music (Original Score)","Raiders Of The Lost Ark","John Williams"
1982,Winner,"Music (Original Song)","Arthur","Arthur's Theme (Best That You Can Do) in "Arthur" Music and Lyric by Burt Bacharach, Carole Bayer Sager, Christopher Cross and Peter Allen"
1982,Nominees,"Music (Original Song)","Endless Love","Endless Love in "Endless Love" Music and Lyric by Lionel Richie"
1982,Nominees,"Music (Original Song)","The Great Muppet Caper","The First Time It Happens in "The Great Muppet Caper" Music and Lyric by Joe Raposo"
1982,Nominees,"Music (Original Song)","For Your Eyes Only","For Your Eyes Only in "For Your Eyes Only" Music by Bill Conti; Lyric by Mick Leeson"
1982,Nominees,"Music (Original Song)","Ragtime","One More Hour in "Ragtime" Music and Lyric by Randy Newman"
1982,Winner,"Best Picture","Chariots Of Fire","David Puttnam, Producer"
1982,Nominees,"Best Picture","Atlantic City","Denis Heroux and John Kemeny, Producers"
1982,Nominees,"Best Picture","On Golden Pond","Bruce Gilbert, Producer"
1982,Nominees,"Best Picture","Raiders Of The Lost Ark","Frank Marshall, Producer"
1982,Nominees,"Best Picture","Reds","Warren Beatty, Producer"
1982,Winner,"Short Film (Animated)","Crac","Producer"
1982,Nominees,"Short Film (Animated)","The Creation","Will Vinton, Producer"
1982,Nominees,"Short Film (Animated)","The Tender Tale Of Cinderella Penguin","Janet Perlman, Producer"
1982,Winner,"Short Film (Live Action)","Violet","Paul Kemp and Shelley Levinson, Producers"
1982,Nominees,"Short Film (Live Action)","Couples And Robbers","Christine Oestreicher, Producer"
1982,Nominees,"Short Film (Live Action)","First Winter","John N. Smith, Producer"
1982,Winner,"Sound","Raiders Of The Lost Ark","Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman"
1982,Nominees,"Sound","On Golden Pond","Richard Portman, David Ronne"
1982,Nominees,"Sound","Outland","John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory"
1982,Nominees,"Sound","Pennies From Heaven","Michael J. Kohut, Jay M. Harding, Richard Tyler, Al Overton"
1982,Nominees,"Sound","Reds","Dick Vorisek, Tom Fleischman, Simon Kaye"
1982,Winner,"Special Achievement Award (Sound Effects Editing)","Raiders Of The Lost Ark","Ben Burtt, Richard L. Anderson"
1982,Winner,"Visual Effects","Raiders Of The Lost Ark","Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston"
1982,Nominees,"Visual Effects","Dragonslayer","Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson"
1982,Winner,"Writing (Screenplay Based On Material From Another Medium)","On Golden Pond","Ernest Thompson"
1982,Nominees,"Writing (Screenplay Based On Material From Another Medium)","The French Lieutenant's Woman","Harold Pinter"
1982,Nominees,"Writing (Screenplay Based On Material From Another Medium)","Pennies From Heaven","Dennis Potter"
1982,Nominees,"Writing (Screenplay Based On Material From Another Medium)","Prince Of The City","Jay Presson Allen, Sidney Lumet"
1982,Nominees,"Writing (Screenplay Based On Material From Another Medium)","Ragtime","Michael Weller"
1982,Winner,"Writing (Screenplay Written Directly For The Screen)","Chariots Of Fire","Colin Welland"
1982,Nominees,"Writing (Screenplay Written Directly For The Screen)","Absence Of Malice","Kurt Luedtke"
1982,Nominees,"Writing (Screenplay Written Directly For The Screen)","Arthur","Steve Gordon"
1982,Nominees,"Writing (Screenplay Written Directly For The Screen)","Atlantic City","John Guare"
1982,Nominees,"Writing (Screenplay Written Directly For The Screen)","Reds","Warren Beatty, Trevor Griffiths"
1983,Winner,"Actor In A Leading Role","Ben Kingsley","Gandhi"
1983,Nominees,"Actor In A Leading Role","Dustin Hoffman","Tootsie"
1983,Nominees,"Actor In A Leading Role","Jack Lemmon","Missing"
1983,Nominees,"Actor In A Leading Role","Paul Newman","The Verdict"
1983,Nominees,"Actor In A Leading Role","Peter O'toole","My Favorite Year"
1983,Winner,"Actor In A Supporting Role","Louis Gossett, Jr.","An Officer and a Gentleman"
1983,Nominees,"Actor In A Supporting Role","Charles Durning","The Best Little Whorehouse in Texas"
1983,Nominees,"Actor In A Supporting Role","John Lithgow","The World According to Garp"
1983,Nominees,"Actor In A Supporting Role","James Mason","The Verdict"
1983,Nominees,"Actor In A Supporting Role","Robert Preston","Victor/Victoria"
1983,Winner,"Actress In A Leading Role","Meryl Streep","Sophie's Choice"
1983,Nominees,"Actress In A Leading Role","Julie Andrews","Victor/Victoria"
1983,Nominees,"Actress In A Leading Role","Jessica Lange","Frances"
1983,Nominees,"Actress In A Leading Role","Sissy Spacek","Missing"
1983,Nominees,"Actress In A Leading Role","Debra Winger","An Officer and a Gentleman"
1983,Winner,"Actress In A Supporting Role","Jessica Lange","Tootsie"
1983,Nominees,"Actress In A Supporting Role","Glenn Close","The World According to Garp"
1983,Nominees,"Actress In A Supporting Role","Teri Garr","Tootsie"
1983,Nominees,"Actress In A Supporting Role","Kim Stanley","Frances"
1983,Nominees,"Actress In A Supporting Role","Lesley Ann Warren","Victor/Victoria"
1983,Winner,"Art Direction","Gandhi","Art Direction: Stuart Craig, Bob Laing; Set Decoration: Michael Seirton"
1983,Nominees,"Art Direction","Annie","Art Direction: Dale Hennesy; Set Decoration: Marvin March"
1983,Nominees,"Art Direction","Blade Runner","Art Direction: Lawrence G. Paull, David L. Snyder; Set Decoration: Linda DeScenna"
1983,Nominees,"Art Direction","La Traviata","Art Direction: Franco Zeffirelli; Set Decoration: Gianni Quaranta"
1983,Nominees,"Art Direction","Victor/Victoria","Art Direction: Rodger Maus, Tim Hutchinson, William Craig Smith; Set Decoration: Harry Cordwell"
1983,Winner,"Cinematography","Gandhi","Billy Williams, Ronnie Taylor"
1983,Nominees,"Cinematography","Das Boot","Jost Vacano"
1983,Nominees,"Cinematography","E.T. The Extra-Terrestrial","Allen Daviau"
1983,Nominees,"Cinematography","Sophie's Choice","Nestor Almendros"
1983,Nominees,"Cinematography","Tootsie","Owen Roizman"
1983,Winner,"Costume Design","Gandhi","John Mollo, Bhanu Athaiya"
1983,Nominees,"Costume Design","La Traviata","Piero Tosi"
1983,Nominees,"Costume Design","Sophie's Choice","Albert Wolsky"
1983,Nominees,"Costume Design","Tron","Elois Jenssen, Rosanna Norton"
1983,Nominees,"Costume Design","Victor/Victoria","Patricia Norris"
1983,Winner,"Directing","Gandhi","Richard Attenborough"
1983,Nominees,"Directing","Das Boot","Wolfgang Petersen"
1983,Nominees,"Directing","E.T. The Extra-Terrestrial","Steven Spielberg"
1983,Nominees,"Directing","Tootsie","Sydney Pollack"
1983,Nominees,"Directing","The Verdict","Sidney Lumet"
1983,Winner,"Documentary (Feature)","Just Another Missing Kid","John Zaritsky, Producer"
1983,Nominees,"Documentary (Feature)","After The Axe","Sturla Gunnarsson and Steve Lucas, Producers"
1983,Nominees,"Documentary (Feature)","Ben's Mill","John Karol and Michel Chalufour, Producers"
1983,Nominees,"Documentary (Feature)","In Our Water","Meg Switzgable, Producer"
1983,Nominees,"Documentary (Feature)","A Portrait Of Giselle","Joseph Wishy, Producer"
1983,Winner,"Documentary (Short Subject)","If You Love This Planet","Edward Le Lorrain and Terri Nash, Producers"
1983,Nominees,"Documentary (Short Subject)","Gods Of Metal","Robert Richter, Producer"
1983,Nominees,"Documentary (Short Subject)","The Klan: A Legacy Of Hate In America","Charles Guggenheim and Werner Schumann, Producers"
1983,Nominees,"Documentary (Short Subject)","To Live Or Let Die","Freida Lee Mock, Producer"
1983,Nominees,"Documentary (Short Subject)","Traveling Hopefully","John G. Avildsen, Producer"
1983,Winner,"Film Editing","Gandhi","John Bloom"
1983,Nominees,"Film Editing","Das Boot","Hannes Nikel"
1983,Nominees,"Film Editing","E.T. The Extra-Terrestrial","Carol Littleton"
1983,Nominees,"Film Editing","An Officer And A Gentleman","Peter Zinner"
1983,Nominees,"Film Editing","Tootsie","Fredric Steinkamp, William Steinkamp"
1983,Winner,"Foreign Language Film","Volver A Empezar ("To Begin Again")","Spain"
1983,Nominees,"Foreign Language Film","Alsino And The Condor","Nicaragua"
1983,Nominees,"Foreign Language Film","Coup De Torchon ("Clean Slate")","France"
1983,Nominees,"Foreign Language Film","The Flight Of The Eagle","Sweden"
1983,Nominees,"Foreign Language Film","Private Life","Union of Soviet Socialist Republics"
